patient_id,dataset,qc_pass,error_msg,shape,spacing,affine_match
BraTS2021_01090,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01091,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01092,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01093,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01094,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01095,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01096,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01097,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01098,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01099,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01100,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01101,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01102,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01103,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01104,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01105,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01106,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01107,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01108,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01109,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01110,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01111,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01112,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01113,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01114,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01115,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01116,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01117,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01118,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01119,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01120,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01121,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01122,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01123,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01124,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01125,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01126,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01127,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01128,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01129,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01130,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01131,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01132,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01133,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01134,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01135,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01136,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01137,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01138,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01139,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01140,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01141,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01142,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01143,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01144,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01145,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01146,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01147,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01148,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01149,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01150,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01151,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01152,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01153,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01154,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01155,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01156,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01157,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01158,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01159,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01160,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01161,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01162,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01163,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01164,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01165,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01166,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01167,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01168,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01169,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01170,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01171,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01172,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01173,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01174,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01175,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01176,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01177,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01178,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01179,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01180,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01181,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01182,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01183,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01184,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01185,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01186,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01187,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01188,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01189,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01190,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01191,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01192,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01193,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01194,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01195,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01196,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01197,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01198,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01199,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01200,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01201,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01202,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01203,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01204,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01205,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01206,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01207,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01208,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01209,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01210,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01211,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01212,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01213,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01214,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01215,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01216,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01217,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01218,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01219,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01220,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01221,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01222,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01223,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01224,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01225,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01226,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01227,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01228,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01229,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01230,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01231,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01232,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01233,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01234,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01235,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01236,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01237,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01238,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01239,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01240,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01241,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01242,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01243,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01244,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01245,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01246,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01247,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01248,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01249,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01250,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01251,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01252,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01253,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01254,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01255,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01256,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01257,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01258,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01259,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01260,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01261,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01262,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01263,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01264,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01265,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01266,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01267,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01268,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01269,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01270,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01271,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01272,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01273,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01274,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01275,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01276,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01277,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01278,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01279,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01280,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01281,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01282,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01283,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01284,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01285,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01286,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01287,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01288,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01289,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01290,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01291,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01292,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01293,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01294,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01295,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01296,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01297,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01298,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01299,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01300,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01301,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01302,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01303,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01304,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01305,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01306,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01307,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01308,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01309,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01310,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01311,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01312,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01313,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS2021_01314,BraTS2021,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
